name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"11.0511, 106.7568",2022-06-18T15:00:00,33,40.6,25,62.93,0,0,,0,0,7.6,11.2,240,1006,50,10,447,1.6,4,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-18T16:00:00,26.8,29.2,22.7,77.99,0,0,,0,0,50,21.4,123,1006.1,90.8,4.1,283,1,3,75,Overcast,cloudy,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-18T17:00:00,29,34.5,25,79.06,0,0,,0,0,9,5.4,210,1006,50,10,145,0.5,1,100,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-18T18:00:00,28,31.9,24,78.92,0,0,rain,0,0,14.4,25.9,180,1008,50,10,27,0.1,0,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-18T19:00:00,26.8,29.3,23.2,80.7,4,100,rain,0,0,18,11.3,161,1008.3,58.1,10,1,0,0,60,"Rain, Partially cloudy",rain,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-18T20:00:00,27,29.6,23,78.78,0,0,,0,0,20.2,9.4,200,1009,50,8,0,,0,60,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-18T21:00:00,27,29.6,23,78.78,0,0,,0,0,20.5,5.4,147.8,1010,50,8,0,,0,60,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-18T22:00:00,26.8,29.8,24.1,84.89,0,0,,0,0,22,9.4,220,1010.1,54.8,8.3,0,,0,30,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-18T23:00:00,27,29.6,23,78.78,0,0,,0,0,21.2,11.2,220,1010,50,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-19T00:00:00,27,30.1,24,83.68,0,0,,0,0,22.3,11.2,220,1009,89,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-19T01:00:00,26.8,29.8,24.1,85.13,0,0,,0,0,21.2,3.9,203.8,1009,87.5,11.6,0,,0,30,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-19T02:00:00,27,30.1,24,83.68,0,0,,0,0,18.7,3.6,208.9,1009,89,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-19T03:00:00,26,26,24,88.76,0,0,,0,0,15.8,7.6,60,1009,89,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-19T04:00:00,26,26,24.2,89.62,0,0,,0,0,9.4,1.5,80,1008.2,54.8,8.3,0,,0,30,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-19T05:00:00,26,26,24,88.76,0,0,,0,0,8.3,0,0,1008,50,8,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-19T06:00:00,26,26,24,88.76,0,0,,0,0,9.7,1.8,181.2,1008,27.4,10,5,0,0,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-19T07:00:00,27.9,33.3,25.9,88.66,0.2,100,rain,0,0,6.5,0,0,1009,35.9,11.6,100,0.4,1,60,"Rain, Partially cloudy",rain,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-19T08:00:00,29,35.6,26,83.9,0,0,,0,0,7.2,3.6,160.9,1009,89,10,373,1.3,4,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-19T09:00:00,30,37.4,26,79.2,0,0,,0,0,7.2,1.8,186.9,1009,50,10,588,2.1,6,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-19T10:00:00,31.7,41.5,26.8,75.05,0,0,rain,0,0,8.3,6.3,260,1009.1,54.8,11.6,765,2.8,8,60,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-19T11:00:00,33,42.1,26,66.78,0,0,rain,0,0,8.6,9.4,250,1008,50,10,815,2.9,8,75,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-19T12:00:00,33,40.6,25,62.93,0,0,rain,0,0,7.2,11.2,260,1008,89,10,867,3.1,9,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-19T13:00:00,33.9,41.6,24.9,59.58,0,0,rain,0,0,7.2,9.8,257,1007,48.4,11.6,870,3.1,9,75,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-19T14:00:00,34,39.4,23,52.77,0,0,,0,0,6.5,7.6,290,1006,50,8,760,2.7,8,75,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-19T15:00:00,25,25,21,78.5,0,0,rain,0,0,44.6,22.3,340,1007,89,1,406,1.5,4,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-19T16:00:00,26.7,29.5,24.3,86.69,0,0,,0,0,12.2,13.9,210,1005.1,58.1,11.6,241,0.9,2,75,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-19T17:00:00,26,26,24,88.76,0,0,,0,0,13.7,16.6,210,1007,50,10,326,1.2,3,100,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-19T18:00:00,26,26,23,83.57,0,0,rain,0,0,31.7,11.2,230,1008,50,7,86,0.3,1,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-19T19:00:00,25.1,25.1,23.1,88.69,0,0,,0,0,14.8,10,277,1008,87.5,9.1,2,0,0,30,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-19T20:00:00,25,25,24,94.19,0,0,,0,0,11.2,9.4,260,1008,89,8,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-19T21:00:00,25,25,24,94.19,0,0,,0,0,13.7,5.4,197.8,1009,50,8,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-19T22:00:00,25.1,25.1,24,93.29,0,0,,0,0,9.7,3,360,1008.3,54.8,9.9,0,,0,30,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-19T23:00:00,25,25,23,88.68,0,0,,0,0,11.5,7.6,100,1008,50,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-20T00:00:00,25,25,24,94.19,0,0,,0,0,6.8,3.6,228.1,1008,50,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-20T01:00:00,25.1,25.1,24,94.01,0,0,,0,0,9.4,2.6,225.1,1007.1,51.6,11.6,0,,0,30,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-20T02:00:00,25,25,24,94.19,0,0,,0,0,3.6,1.8,201.3,1007,50,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-20T03:00:00,25,25,24,94.19,0,0,,0,0,5,3.6,20,1007,50,8,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-20T04:00:00,25,25,24,94.1,0,0,,0,0,4,4.5,141.5,1006.9,51.6,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-20T05:00:00,25,25,24,94.19,0,0,,0,0,4,7.6,80,1007,50,8,0,,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-20T06:00:00,25,25,24,94.19,0,0,,0,0,6.8,5.4,104.1,1007,27.4,7,8,0,0,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-20T07:00:00,26.9,30.3,24.9,89.09,0,0,,0,0,6.1,8.7,114,1008,27.8,9.1,147,0.5,1,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-20T08:00:00,28,33.6,26,88.92,0,0,,0,0,6.5,3.6,220,1008,27.4,9,376,1.4,4,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-20T09:00:00,29,36.8,27,88.99,0,0,,0,0,6.8,5.4,150.2,1008,50,9,590,2.1,6,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-20T10:00:00,30.9,41.2,27.5,81.99,0,0,,0,0,8.6,6.9,184,1007.1,51.6,11.6,769,2.8,8,60,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-20T11:00:00,32,42.3,27,74.95,0,0,,0,0,8.3,7.6,240,1007,89,10,894,3.2,9,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-20T12:00:00,32,40.6,26,70.66,0,0,,0,0,9.4,9.4,200,1006,89,10,955,3.4,10,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-20T13:00:00,33.9,40.5,24.1,56.67,0,0,,0,0,8.3,8.4,205,1005.2,84.3,11.6,949,3.4,9,60,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-20T14:00:00,34,39.4,23,52.77,0,0,,0,0,8.3,7.6,220,1004,89,10,876,3.2,9,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-20T15:00:00,33,38.1,23,55.81,0,0,,0,0,7.9,11.2,220,1003,89,10,739,2.7,7,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-20T16:00:00,28.3,30.8,21.5,66.5,0,0,,0,0,9.7,10,194,1003.2,54.8,9.9,554,2,6,60,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-20T17:00:00,29,33.6,24,74.47,0,0,,0,0,11.2,9.4,250,1004,50,8,337,1.2,3,75,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-20T18:00:00,28,31.9,24,78.92,0,0,,0,0,6.8,11.2,230,1005,50,10,113,0.4,1,75,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-20T19:00:00,25.8,25.8,23,84.61,12,100,rain,0,0,19.8,9.3,170,1006.1,90.8,8.3,2,0,0,60,"Rain, Overcast",rain,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-20T20:00:00,26,26,23,83.57,0,0,,0,0,22,7.6,230,1006,89,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-20T21:00:00,26,26,24,88.76,0,0,,0,0,16.2,7.6,220,1006,89,8,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-20T22:00:00,25.9,25.9,24.1,89.79,0,0,,0,0,22.7,3.9,177.2,1007,89.1,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-20T23:00:00,27,30.1,24,83.68,0,0,rain,0,0,22.3,5.4,195,1007,50,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-21T00:00:00,27,30.1,24,83.68,0,0,rain,0,0,23.4,5.4,219.1,1006,50,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-21T01:00:00,25.9,25.9,24.1,90.05,0,0,,0,0,26.6,2.6,250,1006.1,54.8,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-21T02:00:00,27,30.1,24,83.68,0,0,,0,0,14.8,1.8,204.7,1006,50,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-21T03:00:00,26,26,24,88.76,0,0,,0,0,5,3.6,163,1006,50,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-21T04:00:00,26,26,24,88.75,0,0,,0,0,5.4,5.4,129.4,1006,50,10,0,,0,30,Partially cloudy,partly-cloudy-night,VVTS
"11.0511, 106.7568",2022-06-21T05:00:00,26,26,25,94.23,0,0,rain,0,0,6.1,5.4,210,1006,50,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-21T06:00:00,27,30.6,25,88.84,0,0,,0,0,8.6,5.4,210,1006,27.4,10,8,0,0,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-21T07:00:00,27.8,33.2,26,90.01,0,0,,0,0,6.5,4.9,90,1007,32.7,11.6,151,0.5,2,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-21T08:00:00,29,35.6,26,83.9,0,0,,0,0,6.5,3.6,163.6,1007,27.4,10,369,1.3,4,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-21T09:00:00,30,37.4,26,79.2,0,0,,0,0,8.3,9.4,250,1007,50,10,587,2.1,6,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-21T10:00:00,31,40,26.6,77.69,0,0,,0,0,10.1,7.5,277,1007.2,82.7,11.6,765,2.8,8,60,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-21T11:00:00,32,39.2,25,66.58,0,0,rain,0,0,11.5,9.4,270,1007,89,10,887,3.2,9,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-21T12:00:00,33,39.3,24,59.27,0,0,,0,0,11.9,11.2,250,1006,50,10,900,3.2,9,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-21T13:00:00,33.7,39.2,23.3,54.67,0,0,,0,0,13.3,11.3,230,1005.1,50,11.6,726,2.6,7,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-21T14:00:00,34,39.4,23,52.77,0,0,,0,0,12.2,13,250,1004,50,10,307,1.1,3,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-21T15:00:00,29,32,22,65.98,0,0,,0,0,13,13,50,1003,50,8,194,0.7,2,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-21T16:00:00,28.7,33.5,24.4,77.66,0,0,rain,0,0,21.6,13.4,76,1004.2,58.1,7,107,0.4,1,60,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-21T17:00:00,30,36.2,25,74.63,0,0,,0,0,20.5,14.8,170,1005,50,8,102,0.4,1,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-21T18:00:00,28,31.9,24,78.92,0,0,,0,0,11.5,13,190,1005,89,10,31,0.1,0,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-21T19:00:00,25.1,25.1,22.5,85.54,62,100,rain,0,0,7.6,13.1,270,1007,58.1,5.8,1,0,0,30,"Rain, Partially cloudy",rain,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-21T20:00:00,25,25,23,88.68,0,0,,0,0,9.7,3.6,207.6,1008,89,8,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-21T21:00:00,26,26,24,88.76,0,0,,0,0,22.7,13,220,1009,50,8,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-21T22:00:00,24.7,24.7,22.8,89.44,0,0,,0,0,16.6,8.7,248,1008.2,58.1,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-21T23:00:00,25,25,23,88.68,0,0,,0,0,13,1.8,187.8,1008,50,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-22T00:00:00,25,25,24,94.19,0,0,,0,0,5.8,3.6,164.7,1008,50,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-22T01:00:00,24.9,24.9,24,94.92,9,100,rain,0,0,7.6,3.9,135.3,1008.1,54.8,10,0,,0,30,"Rain, Partially cloudy",rain,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-22T02:00:00,25,25,24,94.19,0,0,,0,0,6.1,7.6,80,1007,89,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-22T03:00:00,25,25,24,94.19,0,0,,0,0,5.4,3.6,143.2,1007,89,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-22T04:00:00,25,25,24,94.28,0,0,,0,0,3.6,4.5,70,1007.1,87.5,10,0,,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-22T05:00:00,25,25,24,94.19,0,0,,0,0,2.5,1.8,70,1007,89,6,0,,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-22T06:00:00,26,26,25,94.23,0,0,,0,0,6.5,5.4,130,1008,50,7,8,0,0,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-22T07:00:00,27,30.7,25.2,89.95,0,0,,0,0,9.4,1.3,156.4,1008.1,48.4,9.9,144,0.5,1,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-22T08:00:00,29,36.8,27,88.99,0,0,,0,0,7.2,1.8,179,1009,27.4,9,367,1.3,4,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-22T09:00:00,29,35.6,26,83.9,0,0,,0,0,7.2,7.6,260,1009,50,10,551,2,6,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-22T10:00:00,30.9,40.1,26.7,78.2,0,0,,0,0,10.1,10.5,235,1010,87.5,11.6,692,2.5,7,60,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-22T11:00:00,32,40.6,26,70.66,0,0,,0,0,11.9,7.6,270,1009,50,10,833,3,8,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-22T12:00:00,32,39.2,25,66.58,0,0,,0,0,11.2,9.4,270,1008,50,10,884,3.2,9,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-22T13:00:00,33,40.4,24.9,62.5,0,0,,0,0,11.5,5.9,290,1007.2,56.5,11.6,829,3,8,60,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-22T14:00:00,33,38.1,23,55.81,0,0,,0,0,11.2,5.4,235.9,1006,50,8,464,1.7,5,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-22T15:00:00,24,24,21,83.34,0,0,,0,0,55.4,27.7,130,1008,89,2,262,0.9,3,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-22T16:00:00,25.2,25.2,23.2,88.95,0,0,,0,0,8.6,3.9,265.2,1007.3,90.8,9.9,223,0.8,2,60,Overcast,cloudy,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-22T17:00:00,26,26,24,88.76,0,0,rain,0,0,11.5,9.4,200,1008,89,7,220,0.8,2,75,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-22T18:00:00,26,26,24,88.76,0,0,rain,0,0,7.9,11.2,220,1008,89,8,88,0.3,1,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-22T19:00:00,25.9,25.9,24.1,90.05,25,100,rain,0,0,10.8,3.9,224,1009.1,90.8,8.3,2,0,0,30,"Rain, Overcast",rain,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-22T20:00:00,26,26,24,88.76,0,0,,0,0,16.9,3.6,219.2,1010,89,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-22T21:00:00,26,26,24,88.76,0,0,,0,0,12.6,3.6,203.8,1011,89,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-22T22:00:00,25.9,25.9,25,94.69,0,0,,0,0,9,1.5,50,1011.1,87.5,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-22T23:00:00,26,26,25,94.23,0,0,,0,0,4.7,7.6,50,1011,50,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-23T00:00:00,26,26,25,94.23,0,0,,0,0,2.9,3.6,94.7,1010,50,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-23T01:00:00,25.9,25.9,25,94.59,0,0,,0,0,3.6,2.6,75.4,1008.2,54.8,10,0,,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-23T02:00:00,26,26,25,94.23,0,0,,0,0,4,3.6,20,1008,50,8,0,,0,3,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-23T03:00:00,26,26,25,94.23,0,0,,0,0,6.1,1.8,86.9,1008,50,7,0,,0,3,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-23T04:00:00,25.1,25.1,25,99.52,0,0,,0,0,5.8,2.6,70,1009,56.5,6.5,0,,0,3,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-23T05:00:00,25,25,24,94.19,0,0,,0,0,3.2,5.4,108.3,1009,50,6,0,,0,3,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-23T06:00:00,26,26,25,94.23,0,0,,0,0,4,3.6,104.1,1009,50,4,6,0,0,3,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-23T07:00:00,26.1,26.1,26,99.52,0,0,,0,0,2.9,2.6,106.2,1010,54.8,7.4,97,0.3,1,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-23T08:00:00,28,34.5,27,94.32,0,0,,0,0,2.9,1.8,197.3,1010,27.4,8,286,1,3,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-23T09:00:00,29,36.8,27,88.99,0,0,,0,0,5.8,3.6,223.4,1010,50,10,507,1.8,5,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-23T10:00:00,30,38.4,26.7,82.19,0,0,,0,0,6.8,5.1,270,1010,87.5,11.6,745,2.7,7,60,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-23T11:00:00,31,40.6,27,79.33,0,0,rain,0,0,6.5,11.2,260,1009,89,10,810,2.9,8,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-23T12:00:00,31,39.1,26,74.79,0,0,rain,0,0,7.2,11.2,260,1009,89,10,700,2.5,7,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-23T13:00:00,32.1,40.2,25.6,68.61,0,0,rain,0,0,6.8,8.7,221,1007.2,87.5,11.6,624,2.2,6,60,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-23T14:00:00,33,40.6,25,62.93,0,0,,0,0,7.6,7.6,191.2,1006,89,6,751,2.7,8,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-23T15:00:00,27,29.6,23,78.78,0,0,,0,0,9,18.4,350,1006,50,7,577,2.1,6,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-23T16:00:00,27.3,30.5,23.9,81.7,0,0,rain,0,0,10.1,15,253,1006.2,58.1,9.9,382,1.4,4,60,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-23T17:00:00,27,30.1,24,83.68,0,0,rain,0,0,13.3,16.6,210,1007,50,8,243,0.9,2,75,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-23T18:00:00,26,26,24,88.76,0,0,,0,0,16.6,16.6,140,1008,89,8,106,0.4,1,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-23T19:00:00,25.7,25.7,23.9,89.69,76,100,rain,0,0,17.6,6.7,130,1009.1,90.8,7.4,3,0,0,30,"Rain, Overcast",rain,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-23T20:00:00,25,25,23,88.68,0,0,,0,0,17.3,5.4,192,1010,89,7,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-23T21:00:00,25,25,24,94.19,0,0,,0,0,19.1,1.8,187.4,1010,89,8,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-23T22:00:00,24.9,24.9,24,94.65,0,0,,0,0,19.4,5.4,20,1011.1,89.1,7.5,0,,0,30,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-23T23:00:00,25,25,24,94.19,0,0,,0,0,19.4,9.4,320,1011,89,7,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-24T00:00:00,25,25,24,94.19,0,0,rain,0,0,12.6,0,0,1009,50,7,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-24T01:00:00,24.9,24.9,24,94.65,4,100,rain,0,0,6.8,2.6,232.7,1008.9,56.5,7.5,0,,0,30,"Rain, Partially cloudy",rain,"48894099999,48900099999,VVTS"
